Date,State/UnionTerritory,Confirmed
9/29/20,Puducherry,26685
9/29/20,Punjab,111375
9/29/20,Rajasthan,130971
9/29/20,Sikkim,2896
9/29/20,Tamil Nadu,586397
9/29/20,Telangana,189283
9/29/20,Tripura,25353
9/29/20,Uttarakhand,47502
9/29/20,Uttar Pradesh,390875
9/29/20,West Bengal,250580
